has_about_page,has_alexa_category,has_author,has_contact_page,has_site_description,has_top_image,is_categorized_by_alexa,reliable,site_links_in_count,site_ph_rank,site_rank,site_spd_median_load_time,site_spd_percentile,text,title
0,1,0,1,1,1,0,1,11688,11,1268,2599,28,"Transportation Undersecretary Cesar Chavez says Angeline Fernando's arm has been successfully reattached to her bodyPublished 9:04 AM, November 15, 2017MANILA, Philippines  In a positive turn of events, surgeons on Wednesday, November 15, successfully reattached the severed arm of a woman who had figured in an accident at the Metro Rail Transit-3 just the day before.Transportation Undersecretary Cesar Chavez said 24-year-old Angeline Fernando had a successful operation Wednesday morning, and would be under observation at the Makati Medical Center for a few days.""Angeline's arm is reconnected to her body; the bone, the nerve and vessels are reconnected. She is under observation at least until Friday,"" Chavez said.Fernando fainted as she alighted the train around 2:30 pm on Tuesday. She fell on the railway tracks, and her right arm was caught in between the first and second train cars.Chavez said that according to the Fernando's mother, Gloria, Angeline has a history of fainting spells.""Nahihilo si Angeline minsan 'pag maraming tao. Lumalabas siya minsan sa simbahan 'pag nagsisimba kami kasi nahihirapan siya huminga 'pag maraming tao,"" Chavez said.(Angeline sometimes gets dizzy when there's too many people. Sometimes, she has to leave the church since she experiences difficulty in breathing when there's too many people.)Chavez earlier confirmed that Fernando's arm was cut near her armpit.According to a witness, Fernando tried to climb back onto the station's platform but no one responded right away.The Department of Transportation promised that the MRT-3 management will help Fernandos family with the medical bills.  Rappler.com",Doctors reattach severed arm of woman in MRT accident
0,1,0,1,1,1,0,1,11688,11,1268,2599,28,"In a 15-point statement, the leaders commit to a 'strong determination to enhance cooperation in food security by encouraging countries in the region to take effective measures'Published 9:40 PM, November 14, 2017MANILA, Philippines  Asia is committed to step up its fight against hunger.The Association of Southeast Asian Nations (ASEAN) and East Asia countries agreed to strengthen cooperation in food security on Tuesday, November 14.The ASEAN Plus Three (APT), which includes the ASEAN member-states, the People's Republic of China, Japan, and the Republic of Korea, met on Tuesday to discuss the Manila Declaration on the 20th Anniversary of APT Cooperation and the APT Leaders' Statement on Food Security Cooperation.In their 15-point statement, the leaders committed to a ""strong determination to enhance cooperation in food security by encouraging countries in the region to take effective measures."" (READ: Toward an effective ASEAN strategy against hunger)In a nutshell, the APT leaders agreed on the following:Support policies and actions towards ending hunger and achieving food security within the regionEncourage regular policy dialogues among ASEAN member-states and Plus Three countriesIncrease private sector participation in policy discussions and foster an environment for public-private-partnershipsPromote exchange of information and experiences to improve an agricultural investment environmentEnhance competitiveness for farmers, small-scale producers, micro, small, and medium enterprises (MSMEs), and those engaged in agribusinessesCommitmentsDuring the 21st ASEAN Summit in Cambodia in 2012, the ASEAN declared that food security is a state which ""remains a major challenge for ASEAN and the world as a whole, at a time of high commodity prices and economic uncertainty.""According to a 2017 report by the Organization for Economic Cooperation and Development, 60 million people in Southeast Asia remain undernourished despite vast improvements in gross domestic product and rising agricultural productivity.Sustainable Development Goal (SDG) 2 of the United Nations hopes to end hunger, achieve food security and improved nutrition, and promote sustainable agriculture.The APT countries committed to ""strengthen efforts to implement the commitments"" under SDG 2. To achieve this, the leaders are looking at enhancing the engagement through the ASEAN Ministers on Agriculture and Forestry Plus Three meetings.They also support the implementation of the ASEAN Integated Food Security Framework and the strategic plan of action from 2015 to 2020 in the region.Recognizing the adverse impact of climate change in food security, they also committed to strengthen coordination between countries and to support policies that improve comprehensive grain production capacity within the region. (INFOGRAPHIC: How climate change harms the ASEAN food basket)Noting the importance of regular policy dialogues, the APT leaders said they will continue to convene the APT Food Security Cooperation Strategic Roundtable Conference to enhance information exchange. They are looking at the possible establishment of an information sharing system for partner countries.The leaders are also looking at promoting food conservation and waste reduction to achieve food security.  Rappler.com","ASEAN, East Asia vow to step up efforts to end hunger in the region"
0,1,0,1,1,1,0,1,11688,11,1268,2599,28,"See the Philippines' Rachel Peters and Indonesia's Bunga Jelitha's first selfie!Published 2:51 PM, November 15, 2017MANILA, Philippines  Asian fans of Miss Universe 2017 were excited when it was announced the Philippines' Rachel Peters and Indonesia's Bunga Jelitha are roommates at their hotel in Las Vegas, USA.The Philippines and Indonesia are two Asian countries with the biggest Miss Universe fan base. The Philippines has won the pageant 3 times, while Indonesia has yet to win its first crown.Rachel and Bunga posted their first selfie together on Instagram stories.The two also shared photos with their fellow candidates, USA's Kara McCullough and Saint Lucia's Louise Victor.Finally found my ootd spot! This morning with Miss Saint Lucia, Indonesia and USA A post shared by Rachel Peters (@rachelpetersx) on Nov 14, 2017 at 9:55am PSTafter orientation #missuniverse A post shared by Bunga Jelitha I (@bungajelitha21) on Nov 14, 2017 at 10:01am PSTRachel flew to Las Vegas on Saturday, November 11. Since she arrived, she has had her first live Facebook interview with South Africa's Demi-Leigh Nel-Peters, Zambia's Isabel Chikoti, and Ireland's Cailn N Toibn, where they got to know each other through a series of questions.Rachel hopes to become the 4th Miss Universe from the Philippines, while Bunga hopes to repeat the success of her fellow queens Kevin Lilliana, who won Miss International 2017 and Ariska Pertiwi, who was crowned Miss Grand International in 2016.  Rappler.com","LOOK: Philippines, Indonesia are Miss Universe 2017 roomies"
0,1,0,1,1,1,0,1,11688,11,1268,2599,28,"Meet the first Miss International from IndonesiaPublished 2:00 PM, November 15, 2017The Miss International 2017 pageant might not have ended with the Philippines's first back-to-back win, but pageant fans still got a history-making finale  the winner, Indonesia's Kevin Lilliana, is the first Miss International from her country.Kevin Lilliana was crowned by Miss International 2016, the Philippines' Kylie Verzosa, on Tuesday, November 14, in Tokyo, Japan. (READ: Kylie Verzosa's final message as Miss International 2016)Who is Kevin Lilliana? Get to know the Indonesian beauty below!1. She was the first runner-up in Puteri Indonesia (Miss Indonesia) 2017.Kevin won first runner-up in the country's biggest pageant in March. She was crowned as Puteri Indonesia Lingkungan 2017, whose duty is to serve in environmental issues and to represent the country in Miss International.I wish I can be there and hug you now kak @bungajelitha21 The day has come and I hope you enjoy your journey ahead, be safe and keep the spirit! I wish the best of luck for you!! Slayyyyy lah Bunga Jelitha #puteriindonesia2017 A post shared by Kevin Lilliana (@kevinlln) on Nov 11, 2017 at 4:18am PST2. Her name was inspired by the Home Alone movies.Kevin is a name that's usually used for boys, but that's not how this beauty queen's parents felt. They gave their oldest child the name Kevin because they love Kevin McCallister, the main character from the Home Alone movies.Kevin has a younger brother named Audi, which is a common name for girls in Indonesia.3. She has been modeling since she was in grade 4.When she was a little girl, Kevin was very boyish. She liked to wear jeans, t-shirts, and sneakers everywhere. Kevin's mother took her to a modeling class when she was in 4th grade. Since then, Kevin started to participate in modeling and photo competitions. She got her first modeling job when she was in college.Majesty Tales by @rya_baraba A post shared by Kevin Lilliana (@kevinlln) on Sep 15, 2017 at 8:02pm PDT4. She's an interior design student.Even though she loved modeling, she still wanted to continue her studies. In fact, she's a student in Universitas Kristen Maranatha (Maranatha Christian University), a private university in Bandung, West Java.5. She admits to being a cry baby.She may be a tomboy, but she cries a lot. She told Rappler that she is easily touched and that she can't hold her tears back. Even when Indonesia was announced the winner of Miss International 2017, tears ran down her face pretty quickly.#missinternational2017 A post shared by MISSINTERNATIONAL (@missinternationalofficial) on Nov 14, 2017 at 2:41am PSTWhat do you think of this year's Miss International winner? Let us know in the comments below!  Rappler.comMore Miss International on Rappler","5 things to know about Kevin Lilliana, Miss International 2017"
0,1,0,1,1,1,0,1,11688,11,1268,2599,28,"Laura is working to raise funds for the Jose Reyes Memorial Medical Center's first milk bankPublished 1:00 PM, November 15, 2017MANILA, Philippines  Miss World Philippines 2017 Laura Lehmann's video has made it to the Top 20 of the pageant's Beauty with a Purpose competition.The Miss World Organization's (MWO) Beauty with a Purpose program helps the contestants raise funds for their chosen beneficiary. Should Laura win this part of the pageant, she will be raising funds for the Jose Reyes Memorial Medical Center's Maternity Ward. According to Laura, they hope to buy a pasteurizer, ultra low freezer, and breast pumps for the ward's first milk bank.On Instagram, Laura wrote: ""TOP 20!! We made it as a TOP 20 semi-finalist for Beauty With A Purpose at [Miss World]!! Ahh. This was the most important part for me. And this is what makes Miss World different from the rest!""TOP 20!! :) We made it as a TOP 20 Semi-Finalist for Beauty With A Purpose at @missworld!! Ahh. This was the most important part for me. :) And this is what makes Miss World different from the rest! Have you watched the video of my project, Philippines? Link in bio! #MissWorld2017 #MissWorld #MW2017 @missworldltd A post shared by Laura Lehmann (@iamlauralehmann) on Nov 12, 2017 at 8:05pm PSTIn her video, Laura talks about how she wanted to become a doctor before entering hosting and pageants. Although her plans have changed, she said she hopes that by creating a 5-year plan for the hospital, small steps can be done to improve their facilities.""I think when you look at the baby and you realized how small they are, you realize how innocent they are,"" an emotional Laura said. ""And I don't know why I was born the way that I was born, [or] why they were born here. And I realize you don't choose where you're born but you could choose what you can do with your life and you can choose to help.""And I know that as a Miss World Philippines, I'm not Superwoman, I can't change the world. But maybe, if we just do the little things, then at the end, we make a difference. Maybe if we can just go through every ward year by year, little by little, then the hospital will get better even in the smallest way.""Laura also shared that another reason why the maternity ward is close to heart is that she was born premature.""The umbilical cord was wrapped around my neck when I was in my mommy's tummy. But I guess I was lucky that I had the right medical care and medical assistance. But some of these little guys don't,"" she said.Laura is currently in Sanya, China and hopes to become the second Filipina to win the Miss World title, which was first won by Megan Young in 2013.  Rappler.comMore Miss World on Rappler",WATCH: Laura Lehmann's Beauty with a Purpose video is among Top 20
0,1,0,1,1,1,0,1,11688,11,1268,2599,28,"(UPDATED) Kevin Lilliana succeeds Kylie Verzosa of the PhilippinesPublished 6:25 PM, November 14, 2017MANILA, Philippines (UPDATED)  Indonesia's Kevin Lilliana was crowned Miss International 2017 by the Philippines' Kylie Verzosa on Tuesday, November 14.The coronation night was held at the Tokyo Dome City Hall in Japan.This is the first Miss International title for Indonesia.Kevin, 21, a model and Puteri Indonesia Lingkungan 2017 said in her speech that she is a believer of unity and diversity.""If I were to become Miss International, I will spread this positive values and spread the culture of accepting and respecting the differences. Because I know that every country has their own cultures, character, and identity. Therefore, lets create a perfect solution by learning, understanding, and appreciating each other,"" she said.While many Filipino pageant fans were hoping for a back-to-back win for the country, the Philippines' bet Mariel de Leon did not place in the Top 15 of the competition.Below is the list of the winners for 2017.Miss International 2017  Kevin Lilliana, Indonesia1st runner-up  Curacao, Chanelle de Lau2nd runner-up  Diana Croce Garcia, Venezuela3rd runner-up  Amber Dew, Australia4th runner-up  Natsuki Tsutsui, Japan Rappler.comMore Miss International on Rappler",Indonesia's Kevin Lilliana wins Miss International 2017
0,1,0,1,1,1,0,1,11688,11,1268,2599,28,"When the game was over, Irving pulls off the mask of his face and salutes the Boston fans who were chanting ""M-V-P, M-V-P,""  for Most Valuable Player  at himPublished 4:37 PM, November 15, 2017NEW YORK, United States  Masked man Kyrie Irving scored 25 points to lead the Boston Celtics to their 13th consecutive NBA victory on Tuesday, November 14, with a 109-102 triumph at Brooklyn.The Celtics, whose 13-2 record is the NBA's best, are on their longest win streak since winning 14 in a row in November and December of 2010, with the team record of 19 consecutive wins coming in November and December of 2008.Irving suffered a facial fracture Friday in Boston's 90-87 victory over Charlotte when Australian teammate Aron Baynes elbowed him accidentally. That forced the 25-year-old guard to miss Sunday's 95-94 victory over Toronto.A plastic protective mask allowed Irving onto the court against the Nets and he responded by hitting 8-of-20 from the field and 7-of-8 from the free throw line as all five Boston starters scored in double figures""It's a piece of plastic on your face,"" Irving said. ""It's the difference in having something over your face. It's almost like having somewhat foggy blinders on.""When I take off the mask, I can see everything. When I have the mask on, I'm really dialed into what's in front of me, my peripherals are a little cut off, but it's just something you get you used to.""Irving, who joined the Celtics in an off-season trade with Cleveland, wore a mask for 19 games with the Cavaliers in the 2012-13 season.""Just wearing a mask for precautionary reasons,"" Irving said. ""Hopefully, it'll get better in the next few weeks.""When Tuesday's game was over, Irving pulled the mask of his face and saluted Boston fans who were chanting ""M-V-P, M-V-P,""  for Most Valuable Player  at him.""I don't worry about him getting a rhythm too much,"" Celtics coach Brad Stevens said. ""He'll find that and obviously he made huge plays late in the game again.""Marcus Morris added 21 points and 10 rebounds while Al Horford contributed 17 points and 11 rebounds for Boston and called Irving's return ""great"" for the Celtics.""Just finding his way and doing what he does, making big plays for us, coming through and sealing the game,"" Horford said.The Celtics have not lost since dropping their home opener to Milwaukee on October 18, a night after Gordon Hayward was lost for the season with a horrendous knee injury in an opening-night loss at Cleveland.Raptors down Rockets, 129-113At Houston, Toronto's DeMar DeRozan scored 27 points to lead six Raptors in double figures as the Canadian club downed the host Rockets 129-113, snapping Houston's six-game win streak.Kyle Lowry and C.J. Miles scored 19 points each for Toronto, Miles coming off the bench to sink 6-of-9 shots from 3-point range.James Harden led Houston (11-4) with 38 points and 11 assists, going 19-of-19 from the free throw line.Spurs kick Mavericks, 97-91At Dallas, LaMarcus Aldridge scored 32 points and Australian guard Patty Mills added 19 to spark the San Antonio Spurs over the Dallas Mavericks 97-91.The Spurs, still playing without star French guard Tony Parker and Kawhi Leonard, improved to 9-5. The Mavericks fell to 2-13.  Rappler.comBETTER TIME. In this file photo, Kyrie Irving #11 of the Boston Celtics drives against John Collins #20 of the Atlanta Hawks at Philips Arena on November 6, 2017 in Atlanta, Georgia. Photo by Kevin C. Cox/Getty Images/AFP",Masked-man Irving leads Celtics to 13th win in a row
0,1,0,1,1,1,0,1,11688,11,1268,2599,28,"The Azkals are denied automatic qualification to the AFC Asian Cup after a fruitless 90 minutes on Tuesday. Here are the talking points.Published 4:20 PM, November 15, 2017Match highlights:The Philippines picked up a third Asian Cup qualifying draw in a row on Tuesday after the Group F encounter against Nepal in Kathmandu finished goalless. In our previous two matches we also shared points with Yemen twice via 2-2 and 1-1 scores.After we manhandled the Nepalese 4-1 at home in March, this seemed to be an easy three points for the Philippines. Get the W, pop the champagne, and start looking for cheap flights to Dubai in 2019, where the final stage will be held.But it just wasn't to be for Thomas Dooley's men on a difficult afternoon.As I feared, this match proved to be a stumbling blockBack in January when the draw for the qualifying came out, I wrote these words here in Rappler, lamenting what I saw as an unfortunate draw.The way I see it there was no harder Pot 4 away game than Nepal, and that is exactly what we landed. The altitude and the travel make this game a true banana skin. Almost every other Pot 4 away game would have been a short hop away at sea level against a beatable team. True, an away match at Bhutan would have also meant difficult travel and a match at high altitude, but the Bhutanese are probably weaker than Nepal.That was how I felt in January. Last weekend I wrote a preview to this game talking a lot about the altitude in Nepal, and two guys I really respect in Pinoy football, Mikee Carrion, (who was the match analyst on ABS-CBN S+A,) and ex-Kaya coach Maor Rozen, reassured me that it might not be an issue.Rozen told me that up to 1500 meters above sea level, there is really nothing much to worry about with pro athletes. It's only higher than that where things become difficult. Carrion said that in South America some visiting teams to high-altitude matches sometimes deliberately come a day before so that their body doesn't have time to notice the thin air.Plus the weather was startlingly balmy, around 21 degrees celsius at kickoff, 2:15 pm local time. The sun was out too. I guess autumns in Nepal are really pleasant most of the time.By kickoff I was really liking our chances. Conditions seemed perfect for us to win.But it wasn't to be. The ground looked very firm on TV, and we seemed to have difficulty controlling the weight of our passes and first touches in the thin air. Nepal looked very organized in the back and limited our chances.The Azkals were not afraid to press in the first half. Perhaps we paid for it with some tiredness in the second? I would love to ask the players.In the end, luck was not on our side as two chances were cleared off the line and Carlie De Murga's last-gasp header clanged off the woodwork.Misagh Bahadoran was not fielded, and that likely means he just didn't have the fitness in the eyes of Dooley to get a run-out. Curt Dizon did well up top, stinging the palms of the Nepalese goalie.So in the end, this did turn out to be a tough game. Nepal is 60 places below us on the FIFA rankings, and they had nothing else but pride to play for. But it didn't matter much as we just couldn't crack them.We were without some key cogs but for me there was one injured Azkal that we missed the most....We really needed Manny OttThe center of the park was not the creative engine it could have been on Tuesday. Paul Mulders, Phil Younghusband, and Kevin Ingreso were unable to rule the middle third. There were too main aimless direct balls.Manny Ott, Mike's kuya, is out for a few months with an injured knee. We sorely needed his composure, passing touch and vision. He is that rare player with the ability to read defenses and break them down.Here's hoping that the Ceres man somehow makes it back for the March game against Tajikistan, and that the other injured Azkal talisman, Javi Patio, is upfield to receive his passes.Let's take a look at where we standOn Tuesday night Yemen and Tajikistan played to a 0-0 draw as well in the Tajik capital of Dushanbe. I see this as a good development because it keeps both sides below us in the standings.The Pinoys have 9 points after two wins and three draws to lead the group. Yemen and Tajikistan are at 7 points. Two-point Nepal are out of the running for UAE in 2019.The top two in the group progress. On March 27 we tangle with Tajikistan at home and Yemen and Nepal play in the last set of group games. I gather that the favorite to host the match is Panaad again, but there has been no official announcement yet.A win against Tajikistan and we are top of the group and punch tickets to UAE. A draw will be good enough too. That gives us 10 points, and leaves the Tajiks stuck at 8, safely below us. In that scenario, Tajikistan needs Nepal to beat Yemen to give the Central Asians passage.It is still possible for us to qualify even if we lose. That brings Tajikistan to 10 and leaves us at 9. Nepal needs to either draw or beat the Yemenis, though, for us to back into the final stage in 2019.The nightmare scenario is if we fall to Tajikistan and Yemen beats Nepal. That leaves us with 9 points, a point less than the other two and out of the AFC Asian Cup.But aside from that possibility we are actually still in good shape. This nil-nil may not satisfy, but it nudges us ever so closer to the promised land of UAE in 2019.With no more Azkals play for the rest of the year, we need to give the PFL a lookThe first Philippines Football League season is nearing the finish line. The clubs in the four-team playoffs are already known. FC Meralco Manila, Ceres Negros, Kaya Makati and Global Cebu will participate, and it's only seedings that are at stake for the last few regular season games. For more information check out the league's Facebook page here. (https://www.facebook.com/PhilippinesFootballLeagueOfficial/)The two-legged semis will take place on December 2, 3, 9 and 10. The one-game final happens on December 16. The action should be intense.The Azkals may be done playing for their country this year, but you can now check out your favorite Pinoy footballers battle for their clubs.Follow Bob on Twitter @PassionateFanPH.  Rappler.com","Nepal 0, Philippines 0. Thoughts on a frustrating evening"
0,1,0,1,1,1,0,1,11688,11,1268,2599,28,"UCLA's LiAngelo Ball  the younger brother of Los Angeles Lakers rookie star Lonzo Ball  and teammates Cody Riley and Jalen Hill arrive on a flight from Shanghai to Los AngelesPublished 3:28 PM, November 15, 2017LOS ANGELES, United States  Three American college basketball players arrested in China for shoplifting are back home in Los Angeles after US President Donald Trump intervened on their behalf.UCLA freshmen players LiAngelo Ball  the younger brother of Los Angeles Lakers rookie star Lonzo Ball  and teammates Cody Riley and Jalen Hill arrived on a flight from Shanghai to Los Angeles and exited the airport from the departures level, avoiding reporters awaiting the plane, the Los Angeles Times reported.Larry Scott, commissioner of the Pacific-12 Conference of which UCLA is a member, said in a statement the players were on the flight and the trio were allowed to leave Hangzhou, where they were detained a week ago.""The matter has been resolved to the satisfaction of the Chinese authorities,"" Scott said. ""We are all very pleased that these young men have been allowed to return home to their families and university.""We are grateful for the role that our Chinese hosts played, and for the courtesy and professionalism of the local authorities.""Scott thanked Trump, the White House, and the State Department for their assistance in resolving the case.Trump said he personally asked Chinese President Xi Jinping to intervene on behalf of the 3 players during his two-day state visit to Beijing last week.""What they did was unfortunate,"" Trump said. ""You know, you're talking about very long prison sentences. They (the Chinese authorities) do not play games.""Ball, Riley, and Hill were arrested in Hangzhou ahead of a scheduled game against Georgia Tech in Shanghai.According to ESPN, they were nabbed on suspicion of stealing from a Louis Vuitton store and later freed on bail but ordered to remain in Hangzhou.The UCLA and Georgia Tech squads were in Hangzhou for a side trip to the headquarters of Chinese e-commerce giant Alibaba.Shoplifting can bring jail time in China depending on the value of the goods.UCLA, one of the most storied names in US college basketball with 11 men's NCAA championships, won Saturday's game in Shanghai 63-60 without the 3 players. The rest of the team flew home afterwards.Besides coinciding with Trump's visit, the case drew attention in the United States due to the involvement of Ball, one of 3 high-profile basketball-playing sons of LaVar Ball.The elder Ball has become a media personality by aggressively promoting his sons as future NBA superstars and had traveled to China on the trip to promote his Big Baller Brand shoe and apparel line.  Rappler.com","LiAngelo Ball, 2 other UCLA players arrested in China arrive in U.S."
0,1,0,1,1,1,0,1,11688,11,1268,2599,28,"But the group argues participation of the US and Japan in the 31st ASEAN Summit will bring in projects that support coal dependency in the discussion tablePublished 1:38 PM, November 14, 2017MANILA, Philippines  An environmental group called on the leaders of the Association of Southeast Asian Nations (ASEAN) to shift from the use of fossil fuels to renewable energy instead.The Philippine Movement for Climate Justice (PMCJ) said leaders of ASEAN member-states should use the 31st ASEAN Summit in Manila as a venue to talk about solutions to address energy poverty within the region.""Government leaders must generate meaningful solutions that would address the energy poverty in the region without compromising the well-being of communities and vulnerable sectors; and boost our resilience to adapt to climate change impacts,"" said lawyer Aaron Pedrosa, secretary-general of Sanlakas Energy Working Group of the PMCJ.The group also staged a protest against the participation of US President Donald Trump and Japan Prime Minister Shinzo Abe at the sidelines of the summit on Monday, November 13.All ASEAN members have signed the landmark 2015 Paris Agreement, but the PMCJ argued that US and Japan will bring in projects that still support coal dependency within the region.""They bring to the table a 'business as usual' agenda that would further us down the road to coal dependence and more carbon emissions. They are not welcome here,"" Pedrosa added.A recent study published in June also found that Japan has the highest clean coal technology in the world. Last February, the Japanese government unveiled its plan to build up to 45 new coal fired power stations.Meanwhile, Trump, a known climate change denier, pulled out from the Paris climate accord for ""it does not serve American interests."" The move made the US the only country not to join the agreement.""Patuloy tayong niloloko ng gobyerno at ng malalaking bansa! Sila ang dahilan kung bakit tayo nakakaranas ng mas malalaking bagyo kada taon,"" said Zaira Baniaga of the PMCJ on Monday.(We are continuously being made fools by the government and the developed countries! They are the reason why we experience stronger storms every year.)'Ultimate climate criminals'The group tagged Trump and Abe as the ""ultimate climate criminals"" for their continued funds on coal-fired power plants. (READ: 'Climate change is real': Greenpeace taunts Trump in protest graffiti)""Trump is a climate change denier. Pero ito (US) ay ang isa sa pinakamalaking bansa na sumisira sa kalikasan. Nagpapautang pa ng pera sa pamamagitan ng mga bago para magpatayo ng coal-fired power plants na hindi lang nagpapalala sa klima, pumapapatay pa ng mga komunidad,"" said Baniaga.(Trump is a climate change denier. US is one of the top countries that contributes to environmental degradation. It gives out loans through banks to build coal-fired power plants that not only affects the climate but kills communities that lives around it.)Baniaga added that Japan, on the other hand, believes in ""clean"" coal technology. She slammed the Japanese government for believing that coal technology does not bring pollution. (READ: How fossil fuels destroy biodiversity)""Ito namang ang Japan, naniniwala sa clean coal technology. Ang clean coal technology daw ay ang mga coal-fired power plants na hindi nagbubuga ng maitim na usok. Walang kulay ang karbon! Bakit natin i-dedepende kung isang coal project ay nag-popollute dahil lamang sa kulay?"" added Baniaga.(Japan, on the other hand, believes in clean coal technology. [It] includes coal-fired power plants that do not give off black smoke. Carbon does not have any color! Why do we have to depend pollution on the color of a coal project's smoke?)Slap on the faceThe climate justice group also called the ASEAN Summit a ""big hypocrisy"" and a slap on the face for those who survived 2013's Super Typhoon Yolanda. (READ: Super Typhoon Yolanda survivors look back 4 years later)""This event is one big hypocrisy. We just commemorated the 4th year of Super Typhoon Yolanda. Then here we are, welcoming a climate denier and a world leader who invests in dirty fossil fuel and believes that clean coal technology exists,"" said Val Vibal, PMCJ's national coordinator.A study by the Oxford Institute for Energy Studies showed that coal demand within Southeast Asia has surged since 2010, making coal the preferred option to fuel rising power demand.However, fossil fuels such as coal contribute to climate change, studies have shown. A United Nations report said that if humans do nothing to drastically cut down on fossil fuel energy sources, the Earth will be 3.7 to 4.8 degrees Celsius (C) warmer by 2100.Coal-fired power plants produce considerable amount of greenhouse gas emissions which contribute to climate change. (READ: The future of coal-fired power plants)It also produces hazardous air pollutants which could affect the respiratory, cardiovascular, and neurological systems both on the long-term and the short-term. Rappler.com",Climate group calls on ASEAN leaders to shift to renewable energy
0,1,0,1,1,1,0,1,11688,11,1268,2599,28,"On the 4th anniversary of Super Typhoon Yolanda (Haiyan), survivors remember what they went through and how it changed themPublished 9:20 PM, November 08, 2017MANILA, Philippines  It's been 4 years since one of the most powerful typhoons ever recorded struck the Philippines.Super Typhoon Yolanda (Haiyan) left more than 6,000 people dead and caused massive destruction when it battered Eastern Visayas on November 8, 2013.As survivors mark the 4th anniversary of the tragedy, they remember what they went through and how it changed them.Below are some of their stories.Gerard Lee, convenience store ownerIt was 7 am and we were helplessly stuck on our rooftop because we were surrounded by 8-foot floodwaters. I thought we were going to die so I told my mother to pray the rosary. As soon as we finished praying, two workers of Roger Lo, the owner of RL Appliance Incorporated, came to rescue us.God works in mysterious ways, and truly, ""the family that prays together, stays together.""Four years after Haiyan, we have completely recovered and rebuilt our home, Tacloban City, with the help of people around the world. We became more resilient, practical, and more appreciative of what we have. Each day is another chance to correct our mistakes so always try to be better. Life is short.Aaron JP Almadro, editor-in-chief of 8 Magazine and marketing manager of Nissan/BAIC/Chevrolet Tacloban The whole experience was hard to forget: the howling winds, the destruction of our house, the torment of thinking if you would survive. But what almost pushed me to the brink was finding my parents dead  my mom on the street with her face covered with a rubber tire interior, and my dad on the floor of their hotel room with blood coming out of his mouth. There were two phases in my life after Yolanda. In 2014, I was angry, hateful, vengeful, skeptical, selfish, and doubtful. But after I met the Pope and I had a heart attack in 2015, my life took a 180-degree turn. I realized the beauty of life. Now, I'm stronger, fearless, and optimistic. Winfred, former overseas Filipino worker I went around the city on a borrowed mountain bike the day after the typhoon hit. The destruction was everywhere. The streets in some of the hardest-hit areas had numerous bodies left on the side of the road, unclaimed. The feeling of shock and hopelessness was all too pervasive  one only needed to look at the faces of the survivors walking on the road to see this. An experience like Yolanda makes you realize a lot of things: the importance of family and friends, the lengths people will go to keep their loved ones safe, the kindness of strangers. An experience like this will also make you see the ugly side of human nature. However, it can also show you the nobility, compassion, and decency of the human spirit. There were people who chose to stand strong for the community and for the city, people who volunteered, people who chose to help relatives, friends, and even strangers despite their own losses. I hope that most people can look back and say that despite the tragedy that visited their lives they did something that they can be proud of. If not, then I hope that one learns from the examples shown by those who did. Maria Angela, businesswoman My most vivid memory of the typhoon that still reminds me of how catastrophic it was: I was walking from my hotel going to Anibong, near the coastal area that was hit badly, where our building was located. I felt it was the longest walk I had ever taken. My heart was racing with every step I took towards the building. I saw a few corpses on the way. At that time, I didn't know what I would see inside our building. I was fearing for the lives of people who stayed there during the typhoon.",Super Typhoon Yolanda survivors look back 4 years later
0,1,0,1,1,1,0,1,11688,11,1268,2599,28,"At least 17,447 families or 64,659 individuals are affected by floods and landslides in the regionPublished 3:05 PM, November 08, 2017MANILA, Philippines  The Department of Social Welfare and Development (DSWD) said on Wednesday, November 8, that it has allocated P327,461 ($6,361.56) worth of assistance to disaster-hit Cagayan Valley.According to the DSWD, at least 17,447 families or 64,659 individuals have been affected by the massive flooding and landslides that hit the region.Less than 50 days before Christmas, many residents from the towns of Sta Ana and Peablanca in Cagayan province saw their houses submerged and washed away, as the northeast monsoon and the tail-end of a cold front triggered heavy rain.According to Sta Ana disaster management chief Mario Miranda, two people were killed in the town due to landslides.As of Wednesday, at least 85 families or 425 persons are still staying in two evacuation centers in Cagayan, while 6,371 families or 29,568 persons are taking shelter with relatives or friends.Last Monday, November 6, troops of the 17th Infantry Battalion of the Philippine Army - Alcala Base and the Cagayan Provincial Social Welfare and Development Office (PSWDO) had prepared relief goods for distribution.According to the DSWD, the Cagayan Provincial Disaster Risk Reduction and Management Office (PDRRMO) has already downgraded the province's status from red to blue alert after the weather improved on Tuesday, November 7.Classes in all levels on Monday and Tuesday had been suspended.  Rappler.comP1 = $51.47","DSWD gives P300,000 in aid to families in flood-hit Cagayan Valley"
